ORGYN,GENDER,AGE,BILL,CLASS,LTIME,MNTH_INCOME
0,F,44,37,Tin,5,3500
1,F,44,43,Tin,7,3500
0,F,44,49,Tin,5,3500
0,F,44,56,Tin,9,3500
0,F,44,76,Tin,5,3500
0,M,44,82,Tin,7,3500
0,F,45,17,Tin,7,3500
0,F,45,20,Tin,5,3500
0,F,45,26,Tin,10,3500
0,M,45,36,Tin,6,3500
0,M,45,43,Tin,8,3500
0,M,45,48,Tin,8,3500
0,F,45,67,Tin,5,3500
0,M,45,68,Tin,9,3500
0,F,45,69,Tin,4,3500
0,F,45,69,Tin,5,3500
0,F,45,71,Tin,5,3500
0,M,45,75,Tin,9,3500
0,F,45,80,Tin,7,3500
0,F,45,81,Tin,6,3500
0,F,45,88,Tin,5,3500
0,M,45,92,Tin,6,3500
0,F,45,98,Tin,7,3500
0,M,46,28,Tin,10,3500
0,F,46,38,Tin,5,3500
0,F,46,38,Tin,8,3500
0,F,46,45,Tin,5,3500
0,M,46,48,Tin,5,3500
0,F,46,55,Tin,9,3500
0,F,46,60,Tin,5,3500
0,F,46,65,Tin,8,3500
0,F,46,71,Tin,5,3500
0,F,46,75,Tin,5,3500
0,F,46,79,Tin,5,3500
0,F,46,92,Tin,5,3500
0,M,46,93,Tin,5,3500
0,M,46,93,Tin,9,3500
0,M,46,94,Tin,5,3500
1,M,46,98,Tin,8,3500
0,F,47,33,Tin,5,3500
0,M,47,33,Tin,8,3500
0,F,47,39,Tin,4,3500
0,F,47,41,Tin,8,3500
0,M,47,50,Tin,5,3500
1,F,47,59,Tin,4,3500
0,M,47,61,Tin,4,3500
0,M,47,69,Tin,5,3500
0,F,47,78,Tin,5,3500
0,M,47,82,Tin,5,3500
0,F,47,87,Tin,7,3500
0,F,47,91,Tin,9,3500
1,F,47,91,Tin,8,3500
0,M,47,96,Tin,5,3500
0,F,47,97,Tin,8,3500
0,F,48,31,Tin,4,3500
0,M,48,33,Tin,4,3500
0,F,48,37,Tin,9,3500
0,F,48,46,Tin,5,3500
0,F,48,86,Tin,6,3500
0,F,48,87,Tin,8,3500
1,F,48,88,Tin,6,3500
1,F,48,89,Tin,5,3500
0,F,49,21,Tin,5,3500
0,F,49,22,Tin,9,3500
0,M,49,32,Tin,5,3500
0,M,49,35,Tin,5,3500
0,M,49,40,Tin,5,3500
0,F,49,49,Tin,8,3500
0,F,49,57,Tin,8,3500
0,M,49,86,Tin,8,3500
0,M,49,99,Tin,8,3500
1,F,50,18,Tin,5,3500
0,F,50,19,Tin,5,3500
0,F,50,30,Tin,11,3500
0,F,50,39,Tin,8,3500
0,F,50,43,Tin,4,3500
0,F,50,44,Tin,5,3500
0,F,50,58,Tin,10,3500
0,M,50,70,Tin,8,3500
0,F,50,76,Tin,5,3500
0,F,50,92,Tin,7,3500
0,M,50,95,Tin,4,3500
0,F,51,22,Tin,8,3500
0,M,51,22,Tin,8,3500
0,F,51,64,Tin,4,3500
0,F,51,68,Tin,9,3500
0,F,51,84,Tin,5,3500
0,F,51,88,Tin,8,3500
0,F,51,92,Tin,5,3500
0,F,51,95,Tin,4,3500
1,F,51,100,Tin,4,3500
0,F,52,32,Tin,11,3500
0,F,52,53,Tin,5,3500
0,F,52,71,Tin,5,3500
0,F,52,73,Tin,5,3500
0,F,52,91,Tin,8,3500
0,F,52,100,Tin,10,3500
0,F,53,34,Tin,8,3500
0,F,53,36,Tin,6,3500
0,F,53,55,Tin,5,3500
0,F,53,73,Tin,5,3500
0,F,54,20,Tin,8,3500
0,M,54,31,Tin,8,3500
1,F,54,33,Tin,4,3500
0,M,54,40,Tin,4,3500
0,F,54,84,Tin,5,3500
0,F,54,87,Tin,7,3500
1,F,55,20,Tin,9,3500
0,F,55,30,Tin,10,3500
0,F,55,54,Tin,5,3500
0,F,55,97,Tin,8,3500
0,F,56,45,Tin,5,3500
0,M,56,64,Tin,9,3500
0,F,56,79,Tin,7,3500
0,M,57,21,Tin,5,3500
0,M,57,42,Tin,26,3500
0,M,57,47,Tin,13,3500
0,F,57,84,Tin,5,3500
0,F,58,24,Tin,4,3500
0,M,58,31,Tin,8,3500
0,F,58,56,Tin,4,3500
0,F,58,72,Tin,5,3500
0,F,58,74,Tin,5,3500
0,F,58,80,Tin,9,3500
0,F,59,32,Tin,8,3500
0,F,59,66,Tin,11,3500
0,F,59,73,Tin,5,3500
0,M,59,83,Tin,5,3500
0,F,60,20,Tin,7,3500
1,M,60,39,Tin,11,3500
1,F,60,56,Tin,7,3500
0,F,60,70,Tin,4,3500
0,F,60,74,Tin,13,3500
0,F,60,80,Tin,5,3500
0,F,60,80,Tin,5,3500
1,F,60,81,Tin,4,3500
0,F,61,18,Tin,8,3500
0,M,61,41,Tin,4,3500
0,F,61,94,Tin,6,3500
0,M,61,100,Tin,7,3500
0,F,62,33,Tin,5,3500
0,M,62,51,Tin,5,3500
0,F,62,55,Tin,9,3500
0,M,62,70,Tin,5,3500
0,F,62,91,Tin,4,3500
1,F,62,99,Tin,9,3500
0,M,63,55,Tin,8,3500
1,M,63,61,Tin,8,3500
0,F,63,67,Tin,8,3500
0,F,63,98,Tin,5,3500
0,F,64,54,Tin,9,3500
0,M,64,54,Tin,11,3500
0,M,64,63,Tin,4,3500
0,M,64,72,Tin,8,3500
0,M,64,81,Tin,5,3500
0,F,64,93,Tin,7,3500
0,F,65,20,Tin,8,3500
0,F,65,33,Tin,8,3500
0,F,65,38,Tin,9,3500
0,M,66,28,Tin,10,3500
1,F,66,76,Tin,5,3500
0,F,66,83,Tin,9,3500
0,M,67,43,Tin,7,3500
0,F,67,56,Tin,9,3500
0,M,68,24,Tin,9,3500
0,F,68,65,Tin,10,3500
0,F,69,20,Tin,9,3500
0,F,69,81,Tin,4,3500
0,F,70,18,Tin,8,3500
0,M,71,76,Tin,8,3500
0,F,72,27,Tin,5,3500
0,M,73,35,Tin,8,3500
0,F,76,94,Tin,6,3500
0,F,77,54,Tin,13,3500
0,F,78,69,Tin,9,3500
1,F,27,28,Tin,5,4000
1,F,27,67,Tin,5,4000
1,F,27,89,Tin,4,4000
0,M,28,39,Tin,5,4000
1,F,29,54,Tin,8,4000
1,F,30,19,Tin,5,4000
1,F,30,24,Tin,5,4000
0,M,30,54,Tin,5,4000
1,F,30,97,Tin,5,4000
1,F,31,28,Tin,5,4000
1,F,31,49,Tin,4,4000
1,M,31,82,Tin,5,4000
1,F,32,18,Tin,8,4000
1,F,32,34,Tin,8,4000
1,F,32,42,Tin,4,4000
1,F,32,69,Tin,5,4000
1,M,32,71,Tin,7,4000
0,F,32,97,Tin,5,4000
1,F,33,29,Tin,11,4000
0,F,33,50,Tin,4,4000
1,M,33,60,Tin,4,4000
0,M,33,76,Tin,4,4000
1,M,33,81,Tin,4,4000
0,M,33,97,Tin,8,4000
0,F,33,97,Tin,4,4000
1,F,33,97,Tin,5,4000
1,F,34,18,Tin,4,4000
0,M,34,20,Tin,4,4000
1,F,34,97,Tin,5,4000
1,F,35,18,Tin,7,4000
0,M,35,19,Tin,6,4000
1,F,35,49,Tin,5,4000
1,F,35,69,Tin,9,4000
0,M,35,87,Tin,5,4000
1,F,35,87,Tin,8,4000
1,F,35,95,Tin,5,4000
1,F,36,22,Tin,8,4000
0,F,36,42,Tin,8,4000
1,F,36,46,Tin,8,4000
1,F,36,50,Tin,5,4000
0,F,36,56,Tin,4,4000
1,F,36,78,Tin,8,4000
0,F,36,89,Tin,5,4000
0,F,37,18,Tin,4,4000
1,F,37,20,Tin,5,4000
0,F,37,25,Tin,5,4000
1,F,37,30,Tin,5,4000
1,F,37,40,Tin,5,4000
1,F,37,50,Tin,4,4000
0,F,37,57,Tin,4,4000
0,F,37,60,Tin,5,4000
1,F,37,67,Tin,7,4000
0,F,37,77,Tin,8,4000
1,F,37,91,Tin,9,4000
1,F,38,26,Tin,8,4000
1,F,38,37,Tin,6,4000
0,M,38,41,Tin,8,4000
1,F,38,60,Tin,8,4000
0,F,38,78,Tin,8,4000
1,F,38,82,Tin,4,4000
1,F,38,91,Tin,9,4000
1,F,38,95,Tin,5,4000
0,M,38,97,Tin,5,4000
0,F,38,100,Tin,11,4000
0,M,39,40,Tin,4,4000
0,F,39,42,Tin,5,4000
0,F,39,59,Tin,5,4000
1,F,39,64,Tin,5,4000
1,F,39,66,Tin,8,4000
1,F,39,99,Tin,4,4000
0,F,40,28,Tin,5,4000
0,M,40,31,Tin,9,4000
1,F,40,65,Tin,5,4000
0,M,40,77,Tin,4,4000
0,M,40,93,Tin,5,4000
0,F,41,19,Tin,5,4000
0,F,41,25,Tin,5,4000
0,F,41,25,Tin,4,4000
0,M,41,36,Tin,5,4000
0,F,41,38,Tin,5,4000
0,F,41,39,Tin,6,4000
0,F,41,46,Tin,8,4000
1,F,41,51,Tin,9,4000
0,M,41,56,Tin,5,4000
0,M,41,60,Tin,5,4000
0,M,41,66,Tin,8,4000
0,M,41,66,Tin,5,4000
1,F,41,81,Tin,5,4000
0,M,41,89,Tin,5,4000
0,F,42,20,Tin,9,4000
1,F,42,40,Tin,8,4000
0,M,42,62,Tin,5,4000
0,M,42,79,Tin,4,4000
1,F,42,94,Tin,8,4000
0,F,42,98,Tin,5,4000
0,F,43,18,Tin,5,4000
0,M,43,22,Tin,7,4000
0,F,43,22,Tin,8,4000
0,F,43,32,Tin,8,4000
0,F,43,41,Tin,5,4000
1,F,43,51,Tin,7,4000
1,F,43,52,Tin,1,4000
0,F,43,59,Tin,7,4000
0,M,43,98,Tin,5,4000
0,M,43,100,Tin,5,4000
0,M,44,30,Tin,4,4000
1,F,44,56,Tin,9,4000
1,F,44,69,Tin,5,4000
0,F,44,78,Tin,8,4000
0,F,44,79,Tin,8,4000
0,F,44,86,Tin,6,4000
1,F,44,89,Tin,9,4000
0,F,44,96,Tin,5,4000
1,F,44,97,Tin,5,4000
0,M,45,25,Tin,9,4000
0,F,45,28,Tin,8,4000
0,F,45,32,Tin,5,4000
0,F,45,34,Tin,9,4000
0,M,45,36,Tin,8,4000
0,M,45,42,Tin,5,4000
0,F,45,53,Tin,5,4000
0,F,45,53,Tin,11,4000
0,M,45,57,Tin,4,4000
0,F,45,61,Tin,5,4000
0,F,45,67,Tin,10,4000
0,F,45,86,Tin,5,4000
0,M,45,90,Tin,8,4000
0,F,45,91,Tin,4,4000
0,F,45,100,Tin,6,4000
0,M,46,17,Tin,8,4000
0,F,46,18,Tin,4,4000
1,F,46,23,Tin,9,4000
0,M,46,37,Tin,8,4000
0,F,46,50,Tin,8,4000
0,F,46,83,Tin,8,4000
0,F,46,100,Tin,7,4000
0,M,46,100,Tin,8,4000
0,F,47,24,Tin,8,4000
0,F,47,42,Tin,5,4000
0,F,47,43,Tin,5,4000
0,M,47,44,Tin,4,4000
0,F,47,52,Tin,4,4000
0,F,47,55,Tin,5,4000
0,M,47,57,Tin,5,4000
0,F,47,76,Tin,8,4000
0,F,47,82,Tin,4,4000
0,F,47,93,Tin,5,4000
0,F,47,94,Tin,5,4000
0,F,47,95,Tin,6,4000
0,F,47,98,Tin,4,4000
0,F,47,99,Tin,5,4000
0,F,47,100,Tin,4,4000
1,F,48,22,Tin,5,4000
0,F,48,23,Tin,8,4000
1,M,48,35,Tin,5,4000
0,M,48,38,Tin,4,4000
0,M,48,38,Tin,20,4000
0,F,48,43,Tin,6,4000
0,M,48,59,Tin,7,4000
0,M,48,61,Tin,2,4000
0,M,48,66,Tin,5,4000
0,F,48,70,Tin,5,4000
0,F,48,80,Tin,5,4000
0,M,49,20,Tin,8,4000
0,F,49,20,Tin,5,4000
0,F,49,22,Tin,5,4000
0,F,49,32,Tin,5,4000
0,M,49,52,Tin,4,4000
0,F,49,55,Tin,5,4000
0,F,49,64,Tin,7,4000
1,M,49,66,Tin,5,4000
0,M,49,73,Tin,5,4000
0,F,49,86,Tin,9,4000
0,F,49,100,Tin,8,4000
0,F,50,26,Tin,5,4000
0,M,50,35,Tin,7,4000
1,F,50,54,Tin,8,4000
0,M,50,64,Tin,5,4000
0,F,50,66,Tin,4,4000
0,F,50,99,Tin,9,4000
0,M,51,19,Tin,8,4000
0,F,51,25,Tin,5,4000
0,F,51,28,Tin,4,4000
1,F,51,35,Tin,7,4000
0,M,51,62,Tin,6,4000
0,F,51,75,Tin,5,4000
0,M,51,85,Tin,5,4000
0,F,52,27,Tin,8,4000
0,M,52,41,Tin,7,4000
0,M,52,87,Tin,5,4000
0,F,52,96,Tin,5,4000
1,F,53,26,Tin,8,4000
0,M,53,48,Tin,2,4000
0,F,53,60,Tin,9,4000
1,F,53,64,Tin,5,4000
0,F,53,68,Tin,4,4000
0,F,53,75,Tin,5,4000
0,F,53,79,Tin,9,4000
0,F,53,88,Tin,7,4000
0,M,53,94,Tin,10,4000
0,F,53,100,Tin,5,4000
1,F,53,100,Tin,5,4000
0,M,54,43,Tin,8,4000
0,F,54,65,Tin,4,4000
0,F,54,69,Tin,9,4000
0,F,54,89,Tin,7,4000
0,F,55,28,Tin,1,4000
0,F,55,36,Tin,9,4000
0,F,55,52,Tin,4,4000
0,F,55,92,Tin,6,4000
0,F,55,99,Tin,4,4000
0,M,56,19,Tin,5,4000
0,M,56,30,Tin,8,4000
0,F,56,39,Tin,8,4000
0,F,56,44,Tin,8,4000
0,F,56,48,Tin,8,4000
0,M,56,59,Tin,1,4000
0,M,56,69,Tin,7,4000
0,F,56,76,Tin,5,4000
0,M,56,87,Tin,8,4000
0,M,56,89,Tin,8,4000
0,M,57,36,Tin,5,4000
0,F,57,60,Tin,9,4000
0,F,58,34,Tin,8,4000
0,M,58,46,Tin,5,4000
0,F,58,59,Tin,4,4000
0,F,58,61,Tin,5,4000
0,F,58,75,Tin,5,4000
1,F,58,89,Tin,7,4000
0,F,59,18,Tin,5,4000
0,F,59,27,Tin,13,4000
0,M,59,46,Tin,5,4000
0,M,59,60,Tin,5,4000
0,F,59,60,Tin,8,4000
0,F,59,88,Tin,5,4000
0,M,59,91,Tin,7,4000
0,M,60,33,Tin,8,4000
0,F,60,44,Tin,8,4000
0,F,60,44,Tin,5,4000
0,F,60,49,Tin,4,4000
0,F,60,64,Tin,12,4000
0,F,60,72,Tin,8,4000
0,M,60,84,Tin,7,4000
0,F,61,37,Tin,8,4000
0,F,61,41,Tin,8,4000
0,F,61,51,Tin,8,4000
1,F,61,76,Tin,8,4000
0,F,62,26,Tin,8,4000
0,M,62,28,Tin,8,4000
0,F,63,28,Tin,8,4000
0,F,63,34,Tin,5,4000
0,F,63,56,Tin,8,4000
1,F,63,88,Tin,4,4000
0,F,64,29,Tin,5,4000
0,F,64,49,Tin,6,4000
0,F,64,68,Tin,7,4000
0,F,64,76,Tin,2,4000
1,F,64,80,Tin,9,4000
0,F,65,75,Tin,8,4000
0,M,65,78,Tin,12,4000
0,M,66,24,Tin,8,4000
1,F,66,74,Tin,9,4000
0,F,67,38,Tin,4,4000
0,F,67,50,Tin,5,4000
0,F,68,58,Tin,6,4000
1,F,68,63,Tin,5,4000
0,M,68,65,Tin,5,4000
0,M,68,66,Tin,7,4000
0,M,69,17,Tin,5,4000
0,F,69,53,Tin,7,4000
0,F,69,74,Tin,6,4000
1,F,70,48,Tin,8,4000
0,M,72,63,Tin,9,4000
0,F,72,69,Tin,8,4000
0,F,73,36,Tin,8,4000
0,F,74,88,Tin,8,4000
0,F,74,99,Tin,9,4000
0,M,76,22,Tin,6,4000
0,F,76,49,Tin,7,4000
1,F,77,66,Tin,7,4000
1,M,24,45,Tin,4,4500
0,F,26,57,Tin,5,4500
1,F,27,96,Tin,5,4500
1,F,28,34,Tin,4,4500
1,F,29,20,Tin,5,4500
1,F,29,21,Tin,5,4500
1,M,29,40,Tin,4,4500
1,F,29,86,Tin,4,4500
0,M,29,87,Tin,5,4500
1,M,30,38,Tin,7,4500
0,F,30,88,Tin,4,4500
1,M,30,95,Tin,5,4500
1,M,31,25,Tin,4,4500
1,F,31,40,Tin,7,4500
1,M,31,70,Tin,5,4500
0,F,31,79,Tin,5,4500
1,M,31,89,Tin,7,4500
1,F,31,92,Tin,5,4500
0,F,32,20,Tin,4,4500
1,M,32,36,Tin,5,4500
0,F,32,42,Tin,9,4500
1,F,32,92,Tin,5,4500
1,F,32,92,Tin,6,4500
1,F,33,50,Tin,8,4500
1,F,33,50,Tin,4,4500
1,F,33,52,Tin,4,4500
1,F,33,60,Tin,8,4500
0,M,33,60,Tin,5,4500
1,F,33,61,Tin,8,4500
1,F,33,69,Tin,9,4500
1,F,33,73,Tin,8,4500
1,F,33,78,Tin,7,4500
1,F,33,88,Tin,8,4500
1,F,33,88,Tin,5,4500
0,F,33,97,Tin,4,4500
1,F,34,28,Tin,5,4500
0,F,34,29,Tin,8,4500
1,F,34,33,Tin,5,4500
1,M,34,90,Tin,5,4500
1,M,34,92,Tin,4,4500
1,F,35,17,Tin,4,4500
0,F,35,45,Tin,6,4500
0,F,35,48,Tin,4,4500
0,F,35,51,Tin,4,4500
0,F,35,61,Tin,8,4500
1,F,35,68,Tin,4,4500
1,F,35,71,Tin,5,4500
0,F,35,71,Tin,4,4500
0,F,35,72,Tin,5,4500
0,F,35,100,Tin,5,4500
1,F,36,25,Tin,4,4500
0,M,36,40,Tin,7,4500
0,M,36,42,Tin,6,4500
1,F,36,52,Tin,10,4500
0,F,36,77,Tin,8,4500
0,F,36,86,Tin,8,4500
1,F,36,89,Tin,4,4500
0,F,36,95,Tin,7,4500
1,F,37,34,Tin,8,4500
0,F,37,89,Tin,7,4500
1,F,38,46,Tin,8,4500
1,F,38,49,Tin,5,4500
0,F,38,50,Tin,8,4500
0,F,38,57,Tin,10,4500
1,F,38,59,Tin,5,4500
1,F,38,72,Tin,4,4500
0,F,38,82,Tin,7,4500
0,F,39,18,Tin,8,4500
1,F,39,21,Tin,4,4500
1,F,39,26,Tin,8,4500
0,F,39,36,Tin,11,4500
1,F,39,38,Tin,8,4500
0,F,39,54,Tin,5,4500
1,F,39,55,Tin,5,4500
0,F,39,65,Tin,4,4500
0,F,39,72,Tin,5,4500
1,M,39,74,Tin,5,4500
0,M,39,77,Tin,11,4500
1,F,39,93,Tin,5,4500
1,F,40,38,Tin,5,4500
0,F,40,41,Tin,5,4500
1,F,40,66,Tin,5,4500
1,F,40,73,Tin,5,4500
1,F,40,91,Tin,8,4500
0,F,41,25,Tin,4,4500
1,F,41,33,Tin,9,4500
0,M,41,34,Tin,8,4500
0,M,41,36,Tin,5,4500
0,F,41,47,Tin,4,4500
0,F,41,58,Tin,4,4500
0,M,41,77,Tin,7,4500
1,F,41,85,Tin,8,4500
1,F,41,97,Tin,4,4500
0,F,42,34,Tin,5,4500
1,M,42,38,Tin,8,4500
0,F,42,46,Tin,5,4500
0,M,42,67,Tin,8,4500
0,F,42,76,Tin,8,4500
1,F,42,100,Tin,5,4500
0,M,43,37,Tin,4,4500
0,F,43,40,Tin,8,4500
0,F,43,67,Tin,7,4500
0,F,43,78,Tin,8,4500
1,M,43,90,Tin,5,4500
1,F,44,38,Tin,8,4500
0,F,44,39,Tin,5,4500
1,F,44,39,Tin,5,4500
1,F,44,40,Tin,9,4500
0,F,44,41,Tin,4,4500
1,F,44,60,Tin,5,4500
1,F,44,67,Tin,8,4500
0,F,44,94,Tin,8,4500
0,F,44,96,Tin,5,4500
0,M,45,18,Tin,2,4500
0,F,45,49,Tin,5,4500
0,M,45,52,Tin,5,4500
0,M,45,54,Tin,4,4500
0,M,45,55,Tin,5,4500
0,F,45,71,Tin,8,4500
0,F,45,73,Tin,8,4500
0,M,45,78,Tin,8,4500
0,M,45,97,Tin,5,4500
0,F,46,28,Tin,9,4500
0,F,46,32,Tin,6,4500
0,F,46,33,Tin,5,4500
0,M,46,45,Tin,9,4500
0,M,46,57,Tin,4,4500
0,M,46,62,Tin,5,4500
0,F,46,63,Tin,4,4500
0,F,46,68,Tin,4,4500
0,M,46,83,Tin,8,4500
0,F,46,92,Tin,10,4500
0,M,47,18,Tin,4,4500
0,F,47,21,Tin,9,4500
0,F,47,34,Tin,5,4500
0,F,47,38,Tin,5,4500
0,M,47,53,Tin,6,4500
0,F,47,58,Tin,5,4500
0,M,47,72,Tin,4,4500
0,F,47,76,Tin,7,4500
0,M,47,89,Tin,9,4500
1,F,47,90,Tin,8,4500
1,F,47,93,Tin,5,4500
1,F,47,97,Tin,5,4500
0,F,47,99,Tin,4,4500
0,F,48,27,Tin,4,4500
0,F,48,37,Tin,5,4500
0,M,48,40,Tin,5,4500
0,F,48,40,Tin,5,4500
0,F,48,49,Tin,5,4500
0,F,48,68,Tin,5,4500
0,F,48,83,Tin,8,4500
1,F,49,32,Tin,4,4500
0,F,49,34,Tin,5,4500
0,F,49,52,Tin,5,4500
0,F,49,73,Tin,8,4500
0,M,49,84,Tin,4,4500
1,F,49,89,Tin,5,4500
0,F,49,90,Tin,4,4500
0,F,49,94,Tin,5,4500
0,F,49,94,Tin,7,4500
0,F,50,23,Tin,5,4500
0,F,50,71,Tin,2,4500
0,F,50,75,Tin,8,4500
0,F,50,75,Tin,5,4500
1,F,50,85,Tin,4,4500
0,M,50,86,Tin,7,4500
0,F,50,94,Tin,5,4500
0,F,50,100,Tin,5,4500
0,F,51,47,Tin,9,4500
0,F,51,51,Tin,5,4500
0,F,51,61,Tin,5,4500
0,M,51,64,Tin,8,4500
1,F,51,73,Tin,5,4500
0,F,51,81,Tin,8,4500
0,F,51,81,Tin,5,4500
0,F,51,93,Tin,8,4500
0,F,51,95,Tin,8,4500
0,F,51,95,Tin,5,4500
0,F,52,26,Tin,7,4500
0,F,52,43,Tin,5,4500
0,F,52,58,Tin,5,4500
0,F,52,65,Tin,9,4500
1,F,52,87,Tin,5,4500
0,F,53,22,Tin,5,4500
0,F,53,23,Tin,8,4500
0,F,53,37,Tin,9,4500
0,F,53,38,Tin,4,4500
0,F,53,52,Tin,5,4500
1,F,53,56,Tin,10,4500
0,M,53,60,Tin,9,4500
0,F,53,60,Tin,4,4500
0,M,53,78,Tin,5,4500
1,F,54,20,Tin,8,4500
0,F,54,45,Tin,4,4500
0,F,54,46,Tin,5,4500
0,F,54,79,Tin,9,4500
0,F,54,87,Tin,4,4500
1,F,54,90,Tin,6,4500
0,M,55,39,Tin,4,4500
1,M,55,45,Tin,8,4500
0,M,55,61,Tin,11,4500
0,F,55,66,Tin,11,4500
0,M,55,70,Tin,8,4500
0,F,55,90,Tin,11,4500
0,F,55,93,Tin,4,4500
0,F,56,55,Tin,8,4500
0,F,56,68,Tin,5,4500
0,M,56,100,Tin,6,4500
0,F,57,28,Tin,5,4500
0,F,57,36,Tin,9,4500
0,M,57,46,Tin,9,4500
0,F,57,69,Tin,4,4500
0,M,57,76,Tin,7,4500
0,F,57,99,Tin,4,4500
0,F,58,59,Tin,9,4500
0,F,58,86,Tin,5,4500
0,F,59,23,Tin,5,4500
1,F,59,65,Tin,8,4500
0,M,59,74,Tin,8,4500
0,M,59,91,Tin,11,4500
0,F,59,99,Tin,8,4500
0,M,60,38,Tin,7,4500
0,F,60,86,Tin,8,4500
0,F,60,94,Tin,5,4500
0,F,61,54,Tin,4,4500
0,F,61,61,Tin,35,4500
1,F,61,68,Tin,7,4500
1,F,61,69,Tin,8,4500
0,F,61,80,Tin,4,4500
0,M,61,89,Tin,5,4500
0,F,61,90,Tin,8,4500
0,F,61,90,Tin,6,4500
0,M,61,96,Tin,5,4500
0,F,61,99,Tin,6,4500
0,F,62,59,Tin,7,4500
0,M,62,69,Tin,8,4500
0,M,63,35,Tin,9,4500
1,F,63,48,Tin,8,4500
0,M,63,50,Tin,5,4500
0,M,63,63,Tin,5,4500
0,F,64,91,Tin,10,4500
0,F,64,100,Tin,7,4500
0,F,65,18,Tin,8,4500
1,F,65,43,Tin,11,4500
0,M,65,64,Tin,8,4500
0,F,65,74,Tin,9,4500
0,F,65,89,Tin,4,4500
0,F,65,98,Tin,8,4500
0,F,66,54,Tin,8,4500
0,M,66,89,Tin,5,4500
0,M,66,97,Tin,8,4500
1,F,66,97,Tin,10,4500
0,F,67,26,Tin,5,4500
0,M,67,40,Tin,5,4500
0,F,67,71,Tin,5,4500
0,F,67,94,Tin,8,4500
0,M,68,39,Tin,9,4500
0,F,68,43,Tin,8,4500
0,F,68,80,Tin,8,4500
0,M,70,72,Tin,6,4500
0,F,71,73,Tin,8,4500
0,F,71,79,Tin,7,4500
0,F,71,80,Tin,9,4500
0,F,73,22,Tin,9,4500
0,F,73,27,Tin,5,4500
0,F,73,54,Tin,18,4500
0,M,74,19,Tin,9,4500
0,F,74,42,Tin,8,4500
1,F,75,35,Tin,8,4500
0,M,76,23,Tin,4,4500
1,F,76,25,Tin,9,4500
0,F,76,25,Tin,8,4500
0,F,76,56,Tin,17,4500
0,F,78,31,Tin,8,4500
1,F,27,27,Tin,5,5000
1,F,27,39,Tin,6,5000
1,F,28,36,Tin,5,5000
1,F,28,98,Tin,9,5000
0,F,29,55,Tin,5,5000
0,F,29,74,Tin,4,5000
1,F,29,100,Tin,4,5000
1,F,30,64,Tin,4,5000
1,F,31,37,Tin,5,5000
0,F,31,42,Tin,6,5000
1,F,31,72,Tin,4,5000
1,F,32,19,Tin,8,5000
1,F,32,38,Tin,4,5000
1,F,32,56,Tin,4,5000
0,M,32,58,Tin,5,5000
1,F,32,85,Tin,6,5000
0,F,33,17,Tin,9,5000
0,F,33,45,Tin,8,5000
0,F,33,81,Tin,4,5000
0,F,33,88,Tin,5,5000
1,F,33,91,Tin,8,5000
1,F,34,26,Tin,5,5000
0,F,34,43,Tin,5,5000
1,F,34,57,Tin,7,5000
1,F,34,82,Tin,4,5000
0,M,34,86,Tin,5,5000
1,F,34,88,Tin,5,5000
0,M,35,21,Tin,8,5000
0,F,35,24,Tin,4,5000
1,F,35,37,Tin,5,5000
1,F,35,46,Tin,6,5000
1,F,35,58,Tin,6,5000
1,F,35,89,Tin,8,5000
0,M,35,90,Tin,5,5000
1,F,36,51,Tin,8,5000
1,F,36,58,Tin,5,5000
1,F,36,60,Tin,4,5000
1,F,36,61,Tin,5,5000
0,F,36,84,Tin,8,5000
1,M,36,95,Tin,10,5000
1,F,37,34,Tin,5,5000
0,F,37,42,Tin,5,5000
1,F,37,43,Tin,5,5000
1,F,37,48,Tin,8,5000
1,F,37,61,Tin,8,5000
0,M,37,77,Tin,8,5000
1,F,37,85,Tin,4,5000
1,F,37,85,Tin,7,5000
1,M,37,94,Tin,9,5000
1,F,38,22,Tin,8,5000
1,F,38,23,Tin,5,5000
0,F,38,39,Tin,8,5000
0,M,38,42,Tin,8,5000
1,F,38,44,Tin,9,5000
0,F,38,45,Tin,8,5000
0,M,38,48,Tin,6,5000
0,M,38,50,Tin,9,5000
1,F,38,58,Tin,4,5000
1,F,38,61,Tin,4,5000
1,F,38,97,Tin,8,5000
1,M,39,38,Tin,4,5000
1,F,39,49,Tin,5,5000
1,F,39,77,Tin,5,5000
0,F,39,90,Tin,4,5000
0,F,40,18,Tin,6,5000
0,F,40,38,Tin,7,5000
0,M,40,48,Tin,4,5000
0,M,40,49,Tin,5,5000
1,F,40,53,Tin,8,5000
1,F,40,55,Tin,5,5000
1,F,40,56,Tin,4,5000
1,F,40,56,Tin,4,5000
1,F,40,64,Tin,4,5000
1,M,40,77,Tin,5,5000
1,F,40,90,Tin,8,5000
0,M,41,27,Tin,5,5000
0,M,41,33,Tin,5,5000
1,F,41,50,Tin,9,5000
0,F,41,52,Tin,5,5000
1,F,41,63,Tin,8,5000
0,F,41,73,Tin,9,5000
0,M,41,98,Tin,10,5000
0,F,42,62,Tin,7,5000
1,F,42,91,Tin,10,5000
0,F,42,96,Tin,8,5000
0,F,43,27,Tin,8,5000
1,F,43,35,Tin,8,5000
0,F,43,52,Tin,5,5000
1,F,43,64,Tin,8,5000
0,F,43,77,Tin,7,5000
0,M,43,82,Tin,8,5000
